Description,Date,Value
"PERUMAHAN, AIR, LISTRIK, DAN BAHAN BAKAR RUMAH TANGGA",2022-11-01,107.0
"PERUMAHAN, AIR, LISTRIK, DAN BAHAN BAKAR RUMAH TANGGA",2022-12-01,108.0
"PERUMAHAN, AIR, LISTRIK, DAN BAHAN BAKAR RUMAH TANGGA",2023-01-01,108.0
"PERUMAHAN, AIR, LISTRIK, DAN BAHAN BAKAR RUMAH TANGGA",2023-02-01,108.0
"PERUMAHAN, AIR, LISTRIK, DAN BAHAN BAKAR RUMAH TANGGA",2023-03-01,108.0
"PERUMAHAN, AIR, LISTRIK, DAN BAHAN BAKAR RUMAH TANGGA",2023-04-01,108.0
"PERUMAHAN, AIR, LISTRIK, DAN BAHAN BAKAR RUMAH TANGGA",2023-05-01,108.0
"PERUMAHAN, AIR, LISTRIK, DAN BAHAN BAKAR RUMAH TANGGA",2023-06-01,108.0
"PERUMAHAN, AIR, LISTRIK, DAN BAHAN BAKAR RUMAH TANGGA",2023-07-01,108.0
"PERUMAHAN, AIR, LISTRIK, DAN BAHAN BAKAR RUMAH TANGGA",2023-08-01,108.0
"PERUMAHAN, AIR, LISTRIK, DAN BAHAN BAKAR RUMAH TANGGA",2023-09-01,108.0
"PERUMAHAN, AIR, LISTRIK, DAN BAHAN BAKAR RUMAH TANGGA",2023-10-01,108.0
"PERUMAHAN, AIR, LISTRIK, DAN BAHAN BAKAR RUMAH TANGGA",2023-11-01,108.0
"PERUMAHAN, AIR, LISTRIK, DAN BAHAN BAKAR RUMAH TANGGA",2023-12-01,108.0
"PERUMAHAN, AIR, LISTRIK, DAN BAHAN BAKAR RUMAH TANGGA",2024-01-01,102.0
"PERUMAHAN, AIR, LISTRIK, DAN BAHAN BAKAR RUMAH TANGGA",2024-02-01,102.0
"PERUMAHAN, AIR, LISTRIK, DAN BAHAN BAKAR RUMAH TANGGA",2024-03-01,102.0
"PERUMAHAN, AIR, LISTRIK, DAN BAHAN BAKAR RUMAH TANGGA",2024-04-01,102.0
"PERUMAHAN, AIR, LISTRIK, DAN BAHAN BAKAR RUMAH TANGGA",2024-05-01,102.0
"PERUMAHAN, AIR, LISTRIK, DAN BAHAN BAKAR RUMAH TANGGA",2024-06-01,102.0
"PERUMAHAN, AIR, LISTRIK, DAN BAHAN BAKAR RUMAH TANGGA",2024-07-01,102.0
"PERUMAHAN, AIR, LISTRIK, DAN BAHAN BAKAR RUMAH TANGGA",2024-08-01,102.0
"PERUMAHAN, AIR, LISTRIK, DAN BAHAN BAKAR RUMAH TANGGA",2024-09-01,102.0
Perubahan (%),2020-01-01,0.0
Perubahan (%),2020-02-01,0.0
Perubahan (%),2020-03-01,0.0
Perubahan (%),2020-04-01,0.0
Perubahan (%),2020-05-01,0.0
Perubahan (%),2020-06-01,0.0
Perubahan (%),2020-07-01,0.0
Perubahan (%),2020-08-01,0.0
Perubahan (%),2020-09-01,0.0
Perubahan (%),2020-10-01,0.0
Perubahan (%),2020-11-01,0.0
Perubahan (%),2020-12-01,0.0
Perubahan (%),2021-01-01,0.0
Perubahan (%),2021-02-01,0.0
Perubahan (%),2021-03-01,0.0
Perubahan (%),2021-04-01,0.0
Perubahan (%),2021-05-01,0.0
Perubahan (%),2021-06-01,0.0
Perubahan (%),2021-07-01,0.0
Perubahan (%),2021-08-01,0.0
Perubahan (%),2021-09-01,0.0
Perubahan (%),2021-10-01,0.0
Perubahan (%),2021-11-01,1.0
Perubahan (%),2021-12-01,1.0
Perubahan (%),2022-01-01,0.0
Perubahan (%),2022-02-01,1.0
Perubahan (%),2022-03-01,1.0
Perubahan (%),2022-04-01,0.0
Perubahan (%),2022-05-01,1.0
Perubahan (%),2022-06-01,1.0
Perubahan (%),2022-07-01,0.0
Perubahan (%),2022-08-01,1.0
Perubahan (%),2022-09-01,0.0
Perubahan (%),2022-10-01,0.0
Perubahan (%),2022-11-01,1.0
Perubahan (%),2022-12-01,0.0
Perubahan (%),2023-01-01,0.0
Perubahan (%),2023-02-01,0.0
Perubahan (%),2023-03-01,0.0
Perubahan (%),2023-04-01,0.0
Perubahan (%),2023-05-01,0.0
Perubahan (%),2023-06-01,0.0
Perubahan (%),2023-07-01,0.0
Perubahan (%),2023-08-01,0.0
Perubahan (%),2023-09-01,0.0
Perubahan (%),2023-10-01,0.0
Perubahan (%),2023-11-01,0.0
Perubahan (%),2023-12-01,0.0
Perubahan (%),2024-01-01,0.0
Perubahan (%),2024-02-01,1.0
Perubahan (%),2024-03-01,0.0
Perubahan (%),2024-04-01,0.0
Perubahan (%),2024-05-01,0.0
Perubahan (%),2024-06-01,0.0
Perubahan (%),2024-07-01,0.0
Perubahan (%),2024-08-01,0.0
Perubahan (%),2024-09-01,
"REKREASI, OLAHRAGA, DAN BUDAYA",2020-01-01,103.0
"REKREASI, OLAHRAGA, DAN BUDAYA",2020-02-01,103.0
"REKREASI, OLAHRAGA, DAN BUDAYA",2020-03-01,103.0
"REKREASI, OLAHRAGA, DAN BUDAYA",2020-04-01,103.0
"REKREASI, OLAHRAGA, DAN BUDAYA",2020-05-01,104.0
"REKREASI, OLAHRAGA, DAN BUDAYA",2020-06-01,104.0
"REKREASI, OLAHRAGA, DAN BUDAYA",2020-07-01,104.0
"REKREASI, OLAHRAGA, DAN BUDAYA",2020-08-01,104.0
"REKREASI, OLAHRAGA, DAN BUDAYA",2020-09-01,104.0
"REKREASI, OLAHRAGA, DAN BUDAYA",2020-10-01,104.0
"REKREASI, OLAHRAGA, DAN BUDAYA",2020-11-01,104.0
"REKREASI, OLAHRAGA, DAN BUDAYA",2020-12-01,104.0
"REKREASI, OLAHRAGA, DAN BUDAYA",2021-01-01,104.0
"REKREASI, OLAHRAGA, DAN BUDAYA",2021-02-01,104.0
"REKREASI, OLAHRAGA, DAN BUDAYA",2021-03-01,104.0
"REKREASI, OLAHRAGA, DAN BUDAYA",2021-04-01,104.0
"REKREASI, OLAHRAGA, DAN BUDAYA",2021-05-01,104.0
"REKREASI, OLAHRAGA, DAN BUDAYA",2021-06-01,105.0
"REKREASI, OLAHRAGA, DAN BUDAYA",2021-07-01,105.0
"REKREASI, OLAHRAGA, DAN BUDAYA",2021-08-01,105.0
"REKREASI, OLAHRAGA, DAN BUDAYA",2021-09-01,105.0
"REKREASI, OLAHRAGA, DAN BUDAYA",2021-10-01,105.0
"REKREASI, OLAHRAGA, DAN BUDAYA",2021-11-01,105.0
"REKREASI, OLAHRAGA, DAN BUDAYA",2021-12-01,105.0
"REKREASI, OLAHRAGA, DAN BUDAYA",2022-01-01,106.0
"REKREASI, OLAHRAGA, DAN BUDAYA",2022-02-01,106.0
"REKREASI, OLAHRAGA, DAN BUDAYA",2022-03-01,106.0
"REKREASI, OLAHRAGA, DAN BUDAYA",2022-04-01,106.0
"REKREASI, OLAHRAGA, DAN BUDAYA",2022-05-01,107.0
"REKREASI, OLAHRAGA, DAN BUDAYA",2022-06-01,107.0
"REKREASI, OLAHRAGA, DAN BUDAYA",2022-07-01,107.0
"REKREASI, OLAHRAGA, DAN BUDAYA",2022-08-01,107.0
"REKREASI, OLAHRAGA, DAN BUDAYA",2022-09-01,108.0
"REKREASI, OLAHRAGA, DAN BUDAYA",2022-10-01,108.0
"REKREASI, OLAHRAGA, DAN BUDAYA",2022-11-01,108.0
"REKREASI, OLAHRAGA, DAN BUDAYA",2022-12-01,108.0
"REKREASI, OLAHRAGA, DAN BUDAYA",2023-01-01,109.0
"REKREASI, OLAHRAGA, DAN BUDAYA",2023-02-01,109.0
"REKREASI, OLAHRAGA, DAN BUDAYA",2023-03-01,109.0
"REKREASI, OLAHRAGA, DAN BUDAYA",2023-04-01,109.0
"REKREASI, OLAHRAGA, DAN BUDAYA",2023-05-01,109.0
"REKREASI, OLAHRAGA, DAN BUDAYA",2023-06-01,109.0
"REKREASI, OLAHRAGA, DAN BUDAYA",2023-07-01,109.0
"REKREASI, OLAHRAGA, DAN BUDAYA",2023-08-01,109.0
"REKREASI, OLAHRAGA, DAN BUDAYA",2023-09-01,109.0
"REKREASI, OLAHRAGA, DAN BUDAYA",2023-10-01,109.0
"REKREASI, OLAHRAGA, DAN BUDAYA",2023-11-01,110.0
"REKREASI, OLAHRAGA, DAN BUDAYA",2023-12-01,110.0
"REKREASI, OLAHRAGA, DAN BUDAYA",2024-01-01,103.0
"REKREASI, OLAHRAGA, DAN BUDAYA",2024-02-01,103.0
"REKREASI, OLAHRAGA, DAN BUDAYA",2024-03-01,103.0
"REKREASI, OLAHRAGA, DAN BUDAYA",2024-04-01,103.0
"REKREASI, OLAHRAGA, DAN BUDAYA",2024-05-01,104.0
"REKREASI, OLAHRAGA, DAN BUDAYA",2024-06-01,104.0
"REKREASI, OLAHRAGA, DAN BUDAYA",2024-07-01,104.0
"REKREASI, OLAHRAGA, DAN BUDAYA",2024-08-01,104.0
"REKREASI, OLAHRAGA, DAN BUDAYA",2024-09-01,104.0
TRANSPORTASI,2020-01-01,103.0
TRANSPORTASI,2020-02-01,103.0
TRANSPORTASI,2020-03-01,102.0
TRANSPORTASI,2020-04-01,102.0
TRANSPORTASI,2020-05-01,103.0
TRANSPORTASI,2020-06-01,103.0
TRANSPORTASI,2020-07-01,103.0
TRANSPORTASI,2020-08-01,103.0
TRANSPORTASI,2020-09-01,102.0
TRANSPORTASI,2020-10-01,102.0
TRANSPORTASI,2020-11-01,103.0
TRANSPORTASI,2020-12-01,103.0
TRANSPORTASI,2021-01-01,103.0
TRANSPORTASI,2021-02-01,103.0
TRANSPORTASI,2021-03-01,103.0
TRANSPORTASI,2021-04-01,103.0
TRANSPORTASI,2021-05-01,103.0
TRANSPORTASI,2021-06-01,103.0
TRANSPORTASI,2021-07-01,103.0
TRANSPORTASI,2021-08-01,103.0
TRANSPORTASI,2021-09-01,103.0
TRANSPORTASI,2021-10-01,103.0
TRANSPORTASI,2021-11-01,104.0
TRANSPORTASI,2021-12-01,105.0
TRANSPORTASI,2022-01-01,105.0
TRANSPORTASI,2022-02-01,105.0
TRANSPORTASI,2022-03-01,105.0
TRANSPORTASI,2022-04-01,108.0
TRANSPORTASI,2022-05-01,108.0
TRANSPORTASI,2022-06-01,109.0
TRANSPORTASI,2022-07-01,110.0
TRANSPORTASI,2022-08-01,110.0
TRANSPORTASI,2022-09-01,120.0
TRANSPORTASI,2022-10-01,120.0
TRANSPORTASI,2022-11-01,120.0
TRANSPORTASI,2022-12-01,121.0
TRANSPORTASI,2023-01-01,119.0
TRANSPORTASI,2023-02-01,119.0
TRANSPORTASI,2023-03-01,120.0
TRANSPORTASI,2023-04-01,121.0
TRANSPORTASI,2023-05-01,120.0
TRANSPORTASI,2023-06-01,120.0
TRANSPORTASI,2023-07-01,120.0
TRANSPORTASI,2023-08-01,120.0
TRANSPORTASI,2023-09-01,121.0
TRANSPORTASI,2023-10-01,122.0
TRANSPORTASI,2023-11-01,122.0
TRANSPORTASI,2023-12-01,122.0
TRANSPORTASI,2024-01-01,109.0
TRANSPORTASI,2024-02-01,109.0
TRANSPORTASI,2024-03-01,109.0
TRANSPORTASI,2024-04-01,110.0
TRANSPORTASI,2024-05-01,110.0
TRANSPORTASI,2024-06-01,110.0
TRANSPORTASI,2024-07-01,110.0
TRANSPORTASI,2024-08-01,110.0
TRANSPORTASI,2024-09-01,110.0
Tahun Kalendar,2020-01-01,0.0
Tahun Kalendar,2020-02-01,1.0
Tahun Kalendar,2020-03-01,1.0
Tahun Kalendar,2020-04-01,1.0
Tahun Kalendar,2020-05-01,1.0
Tahun Kalendar,2020-06-01,1.0
Tahun Kalendar,2020-07-01,1.0
Tahun Kalendar,2020-08-01,1.0
Tahun Kalendar,2020-09-01,1.0
Tahun Kalendar,2020-10-01,1.0
Tahun Kalendar,2020-11-01,1.0
Tahun Kalendar,2020-12-01,2.0
Tahun Kalendar,2021-01-01,0.0
Tahun Kalendar,2021-02-01,0.0
Tahun Kalendar,2021-03-01,0.0
Tahun Kalendar,2021-04-01,1.0
Tahun Kalendar,2021-05-01,1.0
Tahun Kalendar,2021-06-01,1.0
Tahun Kalendar,2021-07-01,1.0
Tahun Kalendar,2021-08-01,1.0
Tahun Kalendar,2021-09-01,1.0
Tahun Kalendar,2021-10-01,1.0
Tahun Kalendar,2021-11-01,1.0
Tahun Kalendar,2021-12-01,2.0
Tahun Kalendar,2022-01-01,1.0
Tahun Kalendar,2022-02-01,1.0
Tahun Kalendar,2022-03-01,1.0
Tahun Kalendar,2022-04-01,2.0
Tahun Kalendar,2022-05-01,3.0
Tahun Kalendar,2022-06-01,3.0
Tahun Kalendar,2022-07-01,4.0
Tahun Kalendar,2022-08-01,4.0
Tahun Kalendar,2022-09-01,5.0
Tahun Kalendar,2022-10-01,5.0
Tahun Kalendar,2022-11-01,5.0
Tahun Kalendar,2022-12-01,6.0
Tahun Kalendar,2023-01-01,0.0
Tahun Kalendar,2023-02-01,0.0
Tahun Kalendar,2023-03-01,1.0
Tahun Kalendar,2023-04-01,1.0
Tahun Kalendar,2023-05-01,1.0
Tahun Kalendar,2023-06-01,1.0
Tahun Kalendar,2023-07-01,1.0
Tahun Kalendar,2023-08-01,1.0
Tahun Kalendar,2023-09-01,2.0
Tahun Kalendar,2023-10-01,2.0
Tahun Kalendar,2023-11-01,2.0
Tahun Kalendar,2023-12-01,3.0
Tahun Kalendar,2024-01-01,0.0
Tahun Kalendar,2024-02-01,0.0
Tahun Kalendar,2024-03-01,1.0
Tahun Kalendar,2024-04-01,1.0
Tahun Kalendar,2024-05-01,1.0
Tahun Kalendar,2024-06-01,1.0
Tahun Kalendar,2024-07-01,1.0
Tahun Kalendar,2024-08-01,1.0
Tahun Kalendar,2024-09-01,1.0
Tahun Ke Tahun,2020-01-01,3.0
Tahun Ke Tahun,2020-02-01,3.0
Tahun Ke Tahun,2020-03-01,3.0
Tahun Ke Tahun,2020-04-01,3.0
Tahun Ke Tahun,2020-05-01,2.0
Tahun Ke Tahun,2020-06-01,2.0
Tahun Ke Tahun,2020-07-01,2.0
Tahun Ke Tahun,2020-08-01,1.0
Tahun Ke Tahun,2020-09-01,1.0
Tahun Ke Tahun,2020-10-01,1.0
Tahun Ke Tahun,2020-11-01,2.0
Tahun Ke Tahun,2020-12-01,2.0
Tahun Ke Tahun,2021-01-01,2.0
Tahun Ke Tahun,2021-02-01,1.0
Tahun Ke Tahun,2021-03-01,1.0
Tahun Ke Tahun,2021-04-01,1.0
Tahun Ke Tahun,2021-05-01,2.0
Tahun Ke Tahun,2021-06-01,1.0
Tahun Ke Tahun,2021-07-01,2.0
Tahun Ke Tahun,2021-08-01,2.0
Tahun Ke Tahun,2021-09-01,2.0
Tahun Ke Tahun,2021-10-01,2.0
Tahun Ke Tahun,2021-11-01,2.0
Tahun Ke Tahun,2021-12-01,2.0
Tahun Ke Tahun,2022-01-01,2.0
Tahun Ke Tahun,2022-02-01,2.0
Tahun Ke Tahun,2022-03-01,3.0
Tahun Ke Tahun,2022-04-01,3.0
Tahun Ke Tahun,2022-05-01,4.0
Tahun Ke Tahun,2022-06-01,4.0
Tahun Ke Tahun,2022-07-01,5.0
Tahun Ke Tahun,2022-08-01,5.0
Tahun Ke Tahun,2022-09-01,6.0
Tahun Ke Tahun,2022-10-01,6.0
Tahun Ke Tahun,2022-11-01,5.0
Tahun Ke Tahun,2022-12-01,6.0
Tahun Ke Tahun,2023-01-01,5.0
Tahun Ke Tahun,2023-02-01,5.0
Tahun Ke Tahun,2023-03-01,5.0
Tahun Ke Tahun,2023-04-01,4.0
Tahun Ke Tahun,2023-05-01,4.0
Tahun Ke Tahun,2023-06-01,4.0
Tahun Ke Tahun,2023-07-01,3.0
Tahun Ke Tahun,2023-08-01,3.0
Tahun Ke Tahun,2023-09-01,2.0
Tahun Ke Tahun,2023-10-01,3.0
Tahun Ke Tahun,2023-11-01,3.0
Tahun Ke Tahun,2023-12-01,3.0
Tahun Ke Tahun,2024-01-01,3.0
Tahun Ke Tahun,2024-02-01,3.0
Tahun Ke Tahun,2024-03-01,3.0
Tahun Ke Tahun,2024-04-01,3.0
Tahun Ke Tahun,2024-05-01,3.0
Tahun Ke Tahun,2024-06-01,3.0
Tahun Ke Tahun,2024-07-01,2.0
Tahun Ke Tahun,2024-08-01,2.0
Tahun Ke Tahun,2024-09-01,2.0
UMUM,2020-01-01,104.0
UMUM,2020-02-01,105.0
UMUM,2020-03-01,105.0
UMUM,2020-04-01,105.0
UMUM,2020-05-01,105.0
UMUM,2020-06-01,105.0
UMUM,2020-07-01,105.0
UMUM,2020-08-01,105.0
UMUM,2020-09-01,105.0
UMUM,2020-10-01,105.0
UMUM,2020-11-01,105.0
UMUM,2020-12-01,106.0
UMUM,2021-01-01,106.0
UMUM,2021-02-01,106.0
UMUM,2021-03-01,106.0
UMUM,2021-04-01,106.0
UMUM,2021-05-01,107.0
UMUM,2021-06-01,106.0
UMUM,2021-07-01,107.0
UMUM,2021-08-01,107.0
UMUM,2021-09-01,107.0
UMUM,2021-10-01,107.0
UMUM,2021-11-01,107.0
UMUM,2021-12-01,108.0
UMUM,2022-01-01,108.0
UMUM,2022-02-01,108.0
UMUM,2022-03-01,109.0
UMUM,2022-04-01,110.0
UMUM,2022-05-01,110.0
UMUM,2022-06-01,111.0
UMUM,2022-07-01,112.0
UMUM,2022-08-01,112.0
UMUM,2022-09-01,113.0
UMUM,2022-10-01,113.0
UMUM,2022-11-01,113.0
UMUM,2022-12-01,114.0
UMUM,2023-01-01,114.0
UMUM,2023-02-01,114.0
UMUM,2023-03-01,114.0
UMUM,2023-04-01,115.0
UMUM,2023-05-01,115.0
UMUM,2023-06-01,115.0
UMUM,2023-07-01,115.0
UMUM,2023-08-01,115.0
UMUM,2023-09-01,115.0
UMUM,2023-10-01,116.0
UMUM,2023-11-01,116.0
UMUM,2023-12-01,117.0
UMUM,2024-01-01,105.0
UMUM,2024-02-01,106.0
UMUM,2024-03-01,106.0
UMUM,2024-04-01,106.0
UMUM,2024-05-01,106.0
UMUM,2024-06-01,106.0
UMUM,2024-07-01,106.0
UMUM,2024-08-01,106.0
UMUM,2024-09-01,106.0
Ekspor,2020-01-01,150.75
Ekspor,2020-02-01,159.65
Ekspor,2020-03-01,157.06
Ekspor,2020-04-01,146.27
Ekspor,2020-05-01,139.01
Ekspor,2020-06-01,140.33
Ekspor,2020-07-01,148.47
Ekspor,2020-08-01,152.31
Ekspor,2020-09-01,153.76
Ekspor,2020-10-01,151.32
Ekspor,2020-11-01,150.84
Ekspor,2020-12-01,152.78
Ekspor,2021-01-01,157.2
Ekspor,2021-02-01,167.12
Ekspor,2021-03-01,171.16
Ekspor,2021-04-01,169.86
Ekspor,2021-05-01,169.99
Ekspor,2021-06-01,174.79
Ekspor,2021-07-01,176.25
Ekspor,2021-08-01,173.04
Ekspor,2021-09-01,174.14
Ekspor,2021-10-01,176.49
Ekspor,2021-11-01,183.65
Ekspor,2021-12-01,184.87
Ekspor,2022-01-01,181.23
Ekspor,2022-02-01,186.8
Ekspor,2022-03-01,192.06
Ekspor,2022-04-01,202.23
Ekspor,2022-05-01,198.94
Ekspor,2022-06-01,202.3
Ekspor,2022-07-01,205.76
Ekspor,2022-08-01,196.06
Ekspor,2022-09-01,189.47
Ekspor,2022-10-01,186.98
Ekspor,2022-11-01,188.69
Ekspor,2022-12-01,182.36
Ekspor,2023-01-01,181.84
Ekspor,2023-02-01,183.77
Ekspor,2023-03-01,180.94
Ekspor,2023-04-01,183.61
Ekspor,2023-05-01,180.66
Ekspor,2023-06-01,175.83
Ekspor,2023-07-01,181.29
Ekspor,2023-08-01,188.08
Ekspor,2023-09-01,194.46
Ekspor,2023-10-01,192.47
Ekspor,2023-11-01,187.49
Ekspor,2023-12-01,185.51
Ekspor,2024-01-01,187.08
Ekspor,2024-02-01,189.77
Ekspor,2024-03-01,196.07
Ekspor,2024-04-01,202.1
Ekspor,2024-05-01,197.05
Ekspor,2024-06-01,197.43
Ekspor,2024-07-01,199.71
Ekspor,2024-08-01,194.8
Ekspor,2024-09-01,
Ekspor Non Migas,2020-01-01,159.5
Ekspor Non Migas,2020-02-01,159.05
Ekspor Non Migas,2020-03-01,160.17
Ekspor Non Migas,2020-04-01,162.77
Ekspor Non Migas,2020-05-01,162.26
Ekspor Non Migas,2020-06-01,161.78
Ekspor Non Migas,2020-07-01,162.43
Ekspor Non Migas,2020-08-01,163.16
Ekspor Non Migas,2020-09-01,163.6
Ekspor Non Migas,2020-10-01,163.61
Ekspor Non Migas,2020-11-01,163.96
Ekspor Non Migas,2020-12-01,164.25
Ekspor Non Migas,2021-01-01,164.98
Ekspor Non Migas,2021-02-01,165.61
Ekspor Non Migas,2021-03-01,167.28
Ekspor Non Migas,2021-04-01,167.69
Ekspor Non Migas,2021-05-01,167.66
Ekspor Non Migas,2021-06-01,168.77
Ekspor Non Migas,2021-07-01,169.5
Ekspor Non Migas,2021-08-01,169.72
Ekspor Non Migas,2021-09-01,170.53
Ekspor Non Migas,2021-10-01,171.36
Ekspor Non Migas,2021-11-01,173.92
Ekspor Non Migas,2021-12-01,174.74
Ekspor Non Migas,2022-01-01,174.33
Ekspor Non Migas,2022-02-01,174.4
Ekspor Non Migas,2022-03-01,176.45
Ekspor Non Migas,2022-04-01,177.45
Ekspor Non Migas,2022-05-01,176.53
Ekspor Non Migas,2022-06-01,173.26
Ekspor Non Migas,2022-07-01,170.54
Ekspor Non Migas,2022-08-01,171.67
Ekspor Non Migas,2022-09-01,172.99
Ekspor Non Migas,2022-10-01,172.05
Ekspor Non Migas,2022-11-01,173.4
Ekspor Non Migas,2022-12-01,174.29
Ekspor Non Migas,2023-01-01,172.96
Ekspor Non Migas,2023-02-01,173.19
Ekspor Non Migas,2023-03-01,175.4
Ekspor Non Migas,2023-04-01,175.75
Ekspor Non Migas,2023-05-01,174.54
Ekspor Non Migas,2023-06-01,171.6
Ekspor Non Migas,2023-07-01,173.03
Ekspor Non Migas,2023-08-01,174.61
Ekspor Non Migas,2023-09-01,174.76
Ekspor Non Migas,2023-10-01,175.25
Ekspor Non Migas,2023-11-01,175.48
Ekspor Non Migas,2023-12-01,176.66
Ekspor Non Migas,2024-01-01,178.08
Ekspor Non Migas,2024-02-01,178.95
Ekspor Non Migas,2024-03-01,181.19
Ekspor Non Migas,2024-04-01,185.49
Ekspor Non Migas,2024-05-01,184.96
Ekspor Non Migas,2024-06-01,185.7
Ekspor Non Migas,2024-07-01,187.33
Ekspor Non Migas,2024-08-01,186.46
Ekspor Non Migas,2024-09-01,186.95
IHPB Nasional,2020-01-01,103.04
IHPB Nasional,2020-02-01,103.29
IHPB Nasional,2020-03-01,103.39
IHPB Nasional,2020-04-01,103.47
IHPB Nasional,2020-05-01,103.37
IHPB Nasional,2020-06-01,103.54
IHPB Nasional,2020-07-01,103.45
IHPB Nasional,2020-08-01,103.38
IHPB Nasional,2020-09-01,103.36
IHPB Nasional,2020-10-01,103.57
IHPB Nasional,2020-11-01,104.06
IHPB Nasional,2020-12-01,104.62
IHPB Nasional,2021-01-01,105.2
IHPB Nasional,2021-02-01,105.4
IHPB Nasional,2021-03-01,105.53
IHPB Nasional,2021-04-01,105.86
IHPB Nasional,2021-05-01,106.2
IHPB Nasional,2021-06-01,106.16
IHPB Nasional,2021-07-01,106.26
IHPB Nasional,2021-08-01,106.35
IHPB Nasional,2021-09-01,106.34
IHPB Nasional,2021-10-01,106.54
IHPB Nasional,2021-11-01,106.88
IHPB Nasional,2021-12-01,107.66
IHPB Nasional,2022-01-01,108.47
IHPB Nasional,2022-02-01,108.46
IHPB Nasional,2022-03-01,109.27
IHPB Nasional,2022-04-01,110.33
IHPB Nasional,2022-05-01,110.69
IHPB Nasional,2022-06-01,111.43
IHPB Nasional,2022-07-01,111.95
IHPB Nasional,2022-08-01,111.81
IHPB Nasional,2022-09-01,112.77
IHPB Nasional,2022-10-01,112.72
IHPB Nasional,2022-11-01,113.02
IHPB Nasional,2022-12-01,113.88
IHPB Nasional,2023-01-01,114.53
IHPB Nasional,2023-02-01,114.89
IHPB Nasional,2023-03-01,115.21
IHPB Nasional,2023-04-01,115.36
IHPB Nasional,2023-05-01,115.59
IHPB Nasional,2023-06-01,115.74
IHPB Nasional,2023-07-01,115.93
IHPB Nasional,2023-08-01,115.97
IHPB Nasional,2023-09-01,116.47
IHPB Nasional,2023-10-01,116.73
IHPB Nasional,2023-11-01,117.03
IHPB Nasional,2023-12-01,117.46
IHPB Nasional,2024-01-01,117.74
IHPB Nasional,2024-02-01,118.6
IHPB Nasional,2024-03-01,119.41
IHPB Nasional,2024-04-01,119.64
IHPB Nasional,2024-05-01,119.6
IHPB Nasional,2024-06-01,119.63
IHPB Nasional,2024-07-01,119.39
IHPB Nasional,2024-08-01,119.24
IHPB Nasional,2024-09-01,119.03
IHPI,2020-01-01,157.1
IHPI,2020-02-01,155.59
IHPI,2020-03-01,149.27
IHPI,2020-04-01,142.07
IHPI,2020-05-01,142.72
IHPI,2020-06-01,147.55
IHPI,2020-07-01,151.1
IHPI,2020-08-01,152.44
IHPI,2020-09-01,151.9
IHPI,2020-10-01,151.19
IHPI,2020-11-01,152.98
IHPI,2020-12-01,155.91
IHPI,2021-01-01,159.42
IHPI,2021-02-01,164.13
IHPI,2021-03-01,167.93
IHPI,2021-04-01,167.13
IHPI,2021-05-01,167.94
IHPI,2021-06-01,171.26
IHPI,2021-07-01,174.07
IHPI,2021-08-01,172.59
IHPI,2021-09-01,172.08
IHPI,2021-10-01,174.48
IHPI,2021-11-01,181.14
IHPI,2021-12-01,183.92
IHPI,2022-01-01,180.9
IHPI,2022-02-01,183.38
IHPI,2022-03-01,187.23
IHPI,2022-04-01,195.64
IHPI,2022-05-01,194.62
IHPI,2022-06-01,196.27
IHPI,2022-07-01,200.8
IHPI,2022-08-01,195.59
IHPI,2022-09-01,190.16
IHPI,2022-10-01,187.82
IHPI,2022-11-01,183.84
IHPI,2022-12-01,180.2
IHPI,2023-01-01,179.01
IHPI,2023-02-01,181.81
IHPI,2023-03-01,180.38
IHPI,2023-04-01,180.55
IHPI,2023-05-01,179.56
IHPI,2023-06-01,176.98
IHPI,2023-07-01,177.44
IHPI,2023-08-01,181.87
IHPI,2023-09-01,187.07
IHPI,2023-10-01,185.35
IHPI,2023-11-01,181.63
IHPI,2023-12-01,180.83
IHPI,2024-01-01,181.2
IHPI,2024-02-01,183.73
IHPI,2024-03-01,189.06
IHPI,2024-04-01,193.67
IHPI,2024-05-01,188.91
IHPI,2024-06-01,189.17
IHPI,2024-07-01,189.23
IHPI,2024-08-01,184.64
IHPI,2024-09-01,
IHPI Non Migas,2020-01-01,153.95
IHPI Non Migas,2020-02-01,153.74
IHPI Non Migas,2020-03-01,154.79
IHPI Non Migas,2020-04-01,157.25
IHPI Non Migas,2020-05-01,156.29
IHPI Non Migas,2020-06-01,155.47
IHPI Non Migas,2020-07-01,155.87
IHPI Non Migas,2020-08-01,156.45
IHPI Non Migas,2020-09-01,156.71
IHPI Non Migas,2020-10-01,156.64
IHPI Non Migas,2020-11-01,156.46
IHPI Non Migas,2020-12-01,156.52
IHPI Non Migas,2021-01-01,156.91
IHPI Non Migas,2021-02-01,157.34
IHPI Non Migas,2021-03-01,158.65
IHPI Non Migas,2021-04-01,159.07
IHPI Non Migas,2021-05-01,159.07
IHPI Non Migas,2021-06-01,159.62
IHPI Non Migas,2021-07-01,160.26
IHPI Non Migas,2021-08-01,160.15
IHPI Non Migas,2021-09-01,160.59
IHPI Non Migas,2021-10-01,161.08
IHPI Non Migas,2021-11-01,162.59
IHPI Non Migas,2021-12-01,163.17
IHPI Non Migas,2022-01-01,163.05
IHPI Non Migas,2022-02-01,163.11
IHPI Non Migas,2022-03-01,164.58
IHPI Non Migas,2022-04-01,165.15
IHPI Non Migas,2022-05-01,164.76
